id,date,user,pc,activity
{K6W5-T6IL28RE-8591NVQR},05/06/2010 09:38:05,SCP0130,PC-2057,Connect
{B4C6-R3AR62LU-3923KNWM},06/07/2010 09:21:38,IIW0249,PC-0843,Connect
{P3O7-C8BD49YV-7803VORM},08/09/2010 11:49:52,BJP0134,PC-0898,Connect
{X5Y8-K0HS10EP-9582YSFM},01/22/2010 13:17:13,VTT0385,PC-5027,Connect
{Y5W4-P0FP91JQ-7719EOUK},04/08/2011 15:28:35,IIW0249,PC-0843,Disconnect
{L3R7-C2PU37KX-1147PKIK},03/29/2010 10:13:05,CGB0637,PC-8508,Connect
{R3J9-H9SN33SO-8632LXJG},01/07/2011 15:15:02,BMG0917,PC-6688,Connect
{G4F2-V1JK68DN-7308HRGB},10/26/2010 12:01:56,BJP0134,PC-0898,Disconnect
{E0O3-H9RW48DB-6294VHHP},04/28/2011 17:38:50,NKP0236,PC-5010,Connect
{Z8R3-V0LU81GL-4717USLY},10/15/2010 16:24:33,HAH0760,PC-1038,Disconnect
{K5E8-R2MN83IA-7126OJBN},01/25/2011 11:06:33,BRM0995,PC-0768,Connect
{W5Y4-M3TL65VP-6848XWSE},03/15/2010 18:50:29,SAA0999,PC-4559,Connect
{O0W2-T8NF16TS-4494RUMV},12/15/2010 10:23:07,DBB0384,PC-4243,Connect
{A5N6-K5IH77RF-0618DWLJ},06/24/2010 15:49:00,JBD0616,PC-1479,Connect
{Q8V7-O1HT98XW-0054SQWS},12/13/2010 13:24:25,JBD0616,PC-1479,Connect
{S9E0-E7ST47TK-3187WVUZ},01/26/2010 16:39:59,CWR0502,PC-3737,Disconnect
{W9H9-V6IL95IF-3155CJNB},02/09/2011 15:30:35,JBD0616,PC-1479,Disconnect
{L1S5-S9SN23SN-5508XJBE},11/12/2010 14:01:53,MLL0598,PC-0189,Connect
{K1Q7-P7TX00WD-6865YGFS},11/18/2010 14:35:20,HCM0267,PC-7651,Disconnect
{K4C3-S2KM43LH-3193ZBWI},02/18/2011 08:23:03,DLM0051,PC-0166,Disconnect
{V3F5-H0NT90VR-1409PMMA},10/07/2010 17:18:04,FFC0891,PC-5843,Disconnect
{B0A7-P3TN61PQ-4727CRDP},03/25/2010 11:13:03,NWT0098,PC-4667,Connect
{A7I5-O1YJ29QI-7547ICJF},06/27/2010 10:25:31,DLM0051,PC-0166,Connect
{I4H3-A2HO89WB-1466SMKQ},04/05/2010 10:17:44,JNJ0556,PC-0576,Disconnect
{K8K7-T2YX18UJ-3065WXPT},03/01/2010 09:21:29,VMJ0546,PC-9000,Connect
{J6O1-V8QT72XS-2473EXNT},08/05/2010 08:17:10,AVM0947,PC-0285,Disconnect
{T0S8-S0GI58FS-8142VTQC},01/10/2011 10:08:20,JMD0520,PC-1243,Connect
{O8I1-S4YS11SI-6128FIFA},03/21/2011 14:56:41,GZC0735,PC-8219,Disconnect
{V8J4-Y4ZR64GD-9506KNCZ},04/12/2011 17:07:14,CTA0020,PC-3118,Connect
{S4L5-Q4JT60UZ-0430OQXF},08/04/2010 11:12:00,ZKS0899,PC-8517,Disconnect
{L6L7-E8JK51TG-6308WJKN},02/07/2011 11:55:49,LCB0664,PC-3196,Connect
{V4G1-E3DI26TF-9883CWNG},04/07/2010 10:25:43,RHL0992,PC-9040,Connect
{V8I1-F4TW53FG-4892RLWM},01/26/2010 12:49:43,MLL0598,PC-0189,Connect
{A3N3-D2IQ32JF-9231PSKN},10/01/2010 15:30:12,JCG0316,PC-9245,Disconnect
{X6U4-U9VO83BC-8651SWEZ},01/26/2010 10:57:39,RDT0424,PC-3742,Disconnect
{F2V3-K9LV85CQ-5011HMCT},12/22/2010 15:34:57,IJM0444,PC-8734,Disconnect
{F9I9-J6QV63FA-7354SDGF},02/10/2011 14:27:59,JNJ0556,PC-0576,Connect
{U8N2-P3AW28FE-0616GDFF},06/13/2010 14:37:49,IIW0249,PC-0843,Disconnect
{H2Q6-M4ZQ89BJ-7021GVIW},06/17/2010 09:32:57,VTT0385,PC-5027,Connect
{H2O3-S4QW80QO-2048KVXP},12/06/2010 11:46:25,IBB0359,PC-4195,Disconnect
{F5Q1-E8ZP37ZD-8159QLPT},11/12/2010 17:19:34,CAM0681,PC-4953,Connect
{X2G7-B3RP57BM-2745EVZT},02/08/2011 14:04:24,BMT0528,PC-0202,Connect
{J5L3-X7WC83SK-2062NUMU},12/07/2010 08:39:23,AJD0074,PC-3135,Disconnect
{Y8P3-B0AD98AK-3836RVQT},02/06/2010 03:50:47,AJF0370,PC-6349,Connect
{V1P3-B7PY81TB-1652CSAU},07/15/2010 16:16:45,OBH0499,PC-7989,Disconnect
{F1J2-K3LF99BT-5412XIPZ},11/11/2010 13:39:26,IKP0472,PC-3842,Disconnect
{O7O0-D3PX10OX-4750ASUF},02/01/2011 14:04:41,CTA0020,PC-3118,Connect
{A7K7-Q1ST09GU-6049DYNI},11/10/2010 12:42:21,AJH0175,PC-3815,Disconnect
{P9P1-U1PJ79TF-9651TSCV},12/22/2010 11:57:00,IBB0696,PC-4289,Disconnect
{W5C6-T3NG21TL-9578UDOX},05/04/2011 09:42:01,JCG0316,PC-9245,Disconnect
{Z4G2-I0QC75XH-7602QXLJ},08/20/2010 12:58:25,RSC0089,PC-9929,Connect
{B5W6-O5LL06QP-2279BZNN},08/04/2010 13:53:35,DLM0051,PC-0166,Connect
{C8Y4-T4MW08KW-8250GICX},01/13/2011 20:47:35,CQW0652,PC-3449,Disconnect
{W4H6-D5FO50JT-9631AUAP},05/05/2011 16:11:37,JMK0099,PC-2363,Disconnect
{R5W8-C3UU45CP-4723ECJQ},06/01/2010 14:44:57,HWW0436,PC-8391,Connect
{P3I7-C2QJ11RU-4723KLXX},08/09/2010 09:24:31,CTA0020,PC-3118,Connect
{P4A5-O9IQ07JI-2994DQFP},01/18/2010 09:22:40,RDT0424,PC-3742,Disconnect
{Z6R3-R2NE80YI-1536IPDH},04/19/2011 15:00:42,OCS0865,PC-8309,Disconnect
{F0Q9-S6LQ08TN-8332CIRU},04/13/2010 09:23:59,VTT0385,PC-5027,Disconnect
{G6A9-U5JR13GD-5939FNHE},04/23/2010 22:53:06,CCA0046,PC-1165,Connect
{T3E3-O7NL17IG-5252KWWY},09/09/2010 16:19:03,BSS0369,PC-3672,Connect
{F0J6-G7WY16BG-9980ITIV},04/05/2011 10:34:11,VTT0385,PC-5027,Connect
{W3B9-O9BC85EH-6008HIIJ},09/02/2010 15:39:52,ZKS0899,PC-8517,Connect
{V1L5-Z1FA92XR-3108KKOC},10/13/2010 07:43:14,HCM0267,PC-7651,Connect
{B7F4-R8BB61PY-4250PCYN},02/03/2010 12:07:21,JFC0557,PC-9179,Disconnect
{L8D4-W3AG32VU-4253EUVO},07/30/2010 11:47:40,HRL0540,PC-1117,Disconnect
{K6F7-M8WZ56YE-2014HYGH},08/23/2010 09:40:15,BRB0355,PC-9896,Disconnect
{U0W2-H9ON25PF-6881MKUP},04/06/2011 12:36:40,JJH0613,PC-9171,Disconnect
{F7B1-J0YE30DX-9004NBGZ},08/06/2010 10:25:38,AIP0982,PC-3733,Connect
{W5A0-Q0MO05TI-1908PVNF},01/18/2010 15:29:38,ANM0123,PC-3845,Disconnect
{D6V8-A5CS12NL-8821XHUV},01/17/2011 10:09:23,AIB0948,PC-8245,Connect
{S8W4-H1WC50IB-4501YBKS},09/24/2010 09:33:05,BJM0111,PC-6866,Connect
{U9X1-W5NP17GT-1862VHGU},02/10/2010 08:00:08,JJM0203,PC-0148,Disconnect
{Z4Z5-T9SA58KK-6444NAGO},09/21/2010 08:48:28,HCM0267,PC-7651,Connect
{Q9V4-L8SN80WY-3311YUAO},03/09/2011 10:05:15,MDM0625,PC-4984,Disconnect
{X6N1-U0HD41OS-6134FYVU},10/14/2010 09:59:53,BAL0044,PC-5179,Disconnect
{Y7F2-S9JQ19RT-3921XGNA},03/24/2010 02:38:43,HDS0367,PC-4560,Connect
{M7T2-S1SB77DA-2216SQGU},09/01/2010 12:51:05,OBH0499,PC-7989,Connect
{K8Q3-C4IJ21SG-0268YZUR},02/11/2011 15:09:22,JBD0616,PC-1479,Disconnect
{N3T9-R5PE85ED-8194XNOQ},05/04/2010 14:17:13,THR0873,PC-4804,Disconnect
{L8I1-Y0KU43SA-5075HUSE},11/07/2010 17:15:00,OBH0499,PC-7989,Disconnect
{T6B8-Q8TN20WQ-9754YFEI},03/05/2010 20:26:12,RHO0732,PC-6232,Connect
{A6O7-E2DC11YE-0194SCPO},01/29/2010 09:09:39,SJO0209,PC-2731,Connect
{O8E2-K4OE03DL-4170MPFZ},05/09/2010 16:05:09,IRM0931,PC-7188,Disconnect
{J3E4-E5SZ14ZT-8587ETZO},07/21/2010 18:47:57,WIF0691,PC-6390,Connect
{V3X3-Q8VC61WU-1771WBQN},07/09/2010 18:54:39,IKR0401,PC-6741,Disconnect
{R2S7-K7OS55XR-0783HNMQ},04/12/2011 18:30:41,BMG0917,PC-6688,Connect
{W9H6-H2MC50MZ-3342TJKC},04/06/2010 08:14:02,IBB0359,PC-4195,Connect
{R9F3-P9SU29BL-1966CVFQ},04/06/2010 12:45:42,LBH0942,PC-3640,Connect
{S5C3-G5NU25GK-1137YYLE},01/19/2010 09:00:23,AJF0370,PC-8651,Connect
{N8C0-M9FX09WE-9166UAXK},03/25/2010 10:37:06,JFC0557,PC-9179,Disconnect
{A9S4-K7AF37KD-6029MGVL},09/15/2010 15:39:35,BSS0369,PC-3672,Disconnect
{B2T0-Q4ML26JI-8808GPUY},03/21/2011 21:03:40,EIS0041,PC-5046,Connect
{L0D5-H2XY51XX-4953TZHZ},05/02/2011 13:00:06,LCB0664,PC-3196,Connect
{D5K4-B8UJ55LX-1518SSXI},10/11/2010 10:51:07,CAM0681,PC-4953,Connect
{D9D3-D9DR29JA-9987KUCG},04/19/2010 11:39:47,JBD0616,PC-1479,Connect
{M2X0-O3SY41QN-6983GGUK},03/12/2010 12:57:12,QOS0878,PC-2211,Connect
{U1I8-B8NF87GA-3358JAFK},03/16/2010 07:26:18,TNM0961,PC-2030,Disconnect
{T0A9-H9KF62AH-8645INFW},07/09/2010 09:47:57,BSS0369,PC-3672,Connect
{P6E1-E9WU17FJ-6380SUTF},02/04/2010 07:44:56,AIB0948,PC-8245,Disconnect
{Y9D6-W2ND74SD-8308XYXP},10/08/2010 16:55:12,ZKS0899,PC-8517,Disconnect
{N6M1-X6US02KB-2652TNEP},05/03/2010 11:40:00,LCB0664,PC-3196,Disconnect
{I4O5-Y9OC03OP-2176IREF},07/22/2010 17:41:01,CTA0020,PC-3118,Disconnect
{X4S9-O5NG94GE-0648JOFW},04/08/2011 15:23:00,IBB0359,PC-4195,Disconnect
{G2T8-N6WW75EF-0479UCDH},11/29/2010 18:12:04,CQW0652,PC-3449,Connect
{Z1C3-Q9MS16SS-5352ZYHX},02/10/2010 11:14:35,BJP0134,PC-0898,Disconnect
{F9C6-X0NZ13SS-3718FMPR},01/24/2011 09:30:50,JBD0616,PC-1479,Connect
{N9V5-Y8TL24FF-2041KNSQ},02/26/2010 11:35:43,AJF0370,PC-8651,Disconnect
{K3Z8-B4MQ24TT-9695QTMQ},06/09/2010 08:02:28,TSR0676,PC-9227,Connect
{B1J5-V4EH26JV-7813QLDW},06/15/2010 09:00:05,JCG0316,PC-9245,Connect
{F4N0-L0DB59UW-2431GXWC},03/30/2011 12:32:25,LBF0214,PC-3819,Disconnect
{V0S3-P3AL52DH-9315HMFJ},03/16/2011 11:06:32,BMG0917,PC-6688,Connect
{N3G9-T0ZW95DF-3195ZAZR},03/19/2010 16:22:24,BJP0134,PC-0898,Disconnect
{A4J8-Y6ZO43CH-3908QDNF},04/13/2010 15:09:37,PSF0133,PC-4925,Connect
{T1N5-N3VX41EL-9279KLJM},01/18/2010 09:27:17,MTB0620,PC-9348,Connect
{A7W2-T0UQ52LV-9187HBSP},02/24/2010 09:09:28,MLM0950,PC-9787,Disconnect
{T2U8-A0AG92YJ-8536OJPZ},01/06/2011 17:32:19,JHP0583,PC-9083,Disconnect
{W6J4-Q9MB91WE-9281KDOV},09/02/2010 10:08:16,BSS0369,PC-3672,Connect
{V5V1-B2IZ17EY-2362ZCVD},10/12/2010 07:55:49,LBF0214,PC-3819,Connect
{V0B9-Q4FK12PE-8233KZLD},06/02/2010 10:03:16,AJF0370,PC-8651,Disconnect
{B2N3-M0GW18LO-2428HWYN},07/30/2010 18:51:18,CGB0637,PC-8508,Disconnect
{D0N6-R2NB18NV-2835RJNS},10/27/2010 09:23:01,KMB0922,PC-1725,Disconnect
{C4C6-W1BL99AQ-8810SZPZ},04/04/2011 16:04:52,DFH0188,PC-0205,Connect
{A2S2-N8RG35KO-8999VALL},01/04/2010 14:25:41,HXL0968,PC-0623,Disconnect
{Z1N6-Q0IU74FG-1168KMIT},04/12/2010 20:27:11,CQW0652,PC-3449,Connect
{A0N0-H5YA70WM-4765HLMK},03/09/2010 19:42:31,BSS0369,PC-9292,Connect
{C8E5-R6XI16SW-3715IGRR},05/27/2010 13:03:28,BJP0134,PC-0898,Disconnect
{N2Z8-M0MS04SJ-7024DPHF},01/13/2011 08:11:33,HVF0067,PC-9939,Connect
{O3K1-B4LO62EP-3950QEFA},01/26/2011 08:43:34,DIW0118,PC-0174,Disconnect
{D2A6-X2MQ76ZD-4547WAMM},04/20/2010 13:49:33,JBD0616,PC-1479,Connect
{J1C9-L4EW08LY-3866YWDL},04/01/2011 21:40:47,BAL0044,PC-8370,Disconnect
{E0F2-I2FY67FH-2274XWQL},12/07/2010 10:59:28,MTB0620,PC-9348,Connect
{B5D0-Y1YB47VK-8120CQWW},04/11/2011 09:54:09,KWE0082,PC-1933,Disconnect
{O0K5-G7UP66PM-8192UMNM},05/14/2010 08:03:20,KKW0879,PC-2531,Connect
{L6E2-J1CY14CH-6806LQCW},05/21/2010 17:44:13,JDF0593,PC-6301,Disconnect
{C3I8-O9JL59NH-2156BGEX},03/22/2011 15:07:56,HRL0540,PC-1117,Disconnect
{R0J2-Y6BN39FO-7122VGEO},06/22/2010 14:29:39,BMG0917,PC-6688,Connect
{N6K0-F0DO92BT-0971WBTR},02/07/2010 09:28:43,HPH0075,PC-2417,Connect
{B5B1-N6IE55BN-2049QBWJ},12/24/2010 16:54:53,JDF0593,PC-6301,Disconnect
{U3J5-J7XK25BM-9165IALE},11/26/2010 13:55:58,MOH0273,PC-6699,Disconnect
{D5K0-V5PQ90OH-9131HLGH},04/27/2011 12:23:37,JCG0316,PC-9245,Disconnect
{H3H6-O6IC91JE-6248GHZB},04/30/2010 11:46:33,LBH0942,PC-3640,Connect
{V0P9-V7ZH18UT-5923THAK},06/10/2010 14:09:34,CEJ0109,PC-6980,Connect
{T4F6-I7TR36MQ-1216RHEC},01/27/2011 15:28:36,DBB0384,PC-4243,Connect
{L0C8-K4VF80TM-1161ZMUE},06/24/2010 09:05:01,VIA0063,PC-2684,Connect
{I6Z4-P0WU38FX-1397ISVG},12/20/2010 11:28:16,MOH0273,PC-6699,Disconnect
{X3U5-H3TW31UV-0276ZLVA},03/16/2010 17:38:07,WXH0872,PC-9460,Disconnect
{O0L1-T5EA26DL-7918RXDP},04/22/2010 14:45:46,BMG0917,PC-6688,Connect
{T2H3-B9CL32FM-6291DWLB},04/25/2011 19:14:38,BRM0995,PC-0768,Disconnect
{U4M0-H3BF91EO-8622SFDR},01/27/2010 15:33:09,BJP0134,PC-0898,Connect
{V5K6-N9RZ44MC-7713NVLH},02/15/2010 12:50:26,WXH0872,PC-9460,Disconnect
{I7G4-N4AT23HL-7972UDDX},05/24/2010 13:15:16,HAH0760,PC-1038,Disconnect
{W9P1-S5MT08NU-1674ISKX},01/04/2010 08:23:12,AJN0607,PC-8303,Disconnect
{X2G6-A1EF84UB-8656VZVL},02/26/2010 10:49:23,AVM0947,PC-0285,Connect
{S5M1-Y5AA47PY-1962YWFH},06/18/2010 12:45:39,WXH0872,PC-9460,Connect
{C3O4-X0LX29CG-0351HFVV},06/22/2010 12:58:38,BJP0134,PC-0898,Disconnect
{F7N1-Y4KV47JQ-0360GAVM},01/12/2010 14:17:51,MBJ0312,PC-5250,Disconnect
{S5C6-K4WO32JO-8796GDJK},04/06/2011 16:56:34,CTA0020,PC-3118,Disconnect
{U7K3-Q8NN78XV-6251YIYQ},06/08/2010 11:18:30,CAM0681,PC-4953,Connect
{G4X4-W1FN15XK-9299JMLN},11/10/2010 09:36:22,OBH0499,PC-7989,Disconnect
{C2H0-Q1WI65MX-3734WNRG},11/08/2010 11:55:26,QRM0739,PC-7343,Disconnect
{B7N6-C2CY50WG-9854QVOJ},01/26/2010 10:08:00,ZKS0899,PC-8517,Disconnect
{P3N9-T9TP61XQ-2776UALU},12/13/2010 10:39:07,ABC0174,PC-5156,Disconnect
{Q6O9-G0UZ18NV-7896LRYS},02/17/2011 14:42:43,AVM0947,PC-0285,Disconnect
{W0V1-C6VE44TD-6055STMU},04/22/2010 08:49:22,CIM0271,PC-3291,Disconnect
{V2A7-G1DX20YI-3566RRIM},09/12/2010 10:55:47,JDF0593,PC-6301,Connect
{J8G9-E2RQ74LI-9512BCBP},04/14/2010 09:40:59,BSS0369,PC-3672,Connect
{Z2V3-X2OE05UP-7618RVAK},06/22/2010 15:41:38,BMG0917,PC-6688,Connect
{D6P4-B0FJ62EO-9867QXLA},02/10/2010 08:33:21,JDB0169,PC-7502,Connect
{E9U0-P7WS49ZJ-7684KHYS},07/16/2010 23:50:06,HDS0367,PC-8097,Disconnect
{M6O5-X4OI44MD-9243ILYX},07/08/2010 09:05:43,SAA0999,PC-4559,Disconnect
{E0Q0-X1JM84SA-5283UBKH},01/27/2011 16:31:31,LJT0817,PC-3120,Connect
{Y8Q2-E1JR50WM-8115JCMF},01/18/2010 11:17:59,JDF0593,PC-6301,Disconnect
{H5S2-H6VW59PT-2878PFQL},04/28/2011 15:59:29,VIA0063,PC-2684,Connect
{S2T0-O8TE12ZG-0685IGPI},01/19/2010 11:57:44,OBH0499,PC-7989,Disconnect
{X7P4-D6TQ78OQ-4621SJWZ},12/10/2010 15:51:33,GZC0735,PC-8219,Connect
{I5L5-C1OX94WG-8063ZKZP},12/20/2010 16:51:12,JNJ0556,PC-0576,Disconnect
{G6V4-H2TH30SL-8234HYFH},11/25/2010 15:17:00,HSB0196,PC-8001,Disconnect
{L0I1-I9PN52VF-9523UEEK},01/13/2011 11:06:25,LBH0942,PC-3640,Disconnect
{S0N2-T8BR12HR-3063JLYK},09/03/2010 09:59:58,NWT0098,PC-4667,Disconnect
{Q5X4-R2AB37FC-5181BONI},06/22/2010 08:43:18,MOH0273,PC-6699,Connect
{Y9P0-Y6BF12BO-0465NMJM},07/22/2010 21:45:02,CLB0774,PC-7029,Disconnect
{H1I2-Y0CN15ZF-3931QHFJ},02/28/2011 10:14:06,JCG0316,PC-9245,Disconnect
{Y4B8-Y4LD71JU-1325SCEJ},07/16/2010 13:33:51,AVM0947,PC-0285,Disconnect
{Q9C0-S0LU62RM-5002VDEQ},08/03/2010 12:42:47,AIB0948,PC-8245,Disconnect
{H0B9-W6TO86JJ-7834LAIN},05/19/2010 16:57:44,AJN0607,PC-8303,Connect
{E8S2-R4AS50YE-4783NAFJ},05/25/2010 17:27:00,PMV0850,PC-4547,Connect
{U0U2-D2NY62EE-0588NDTL},05/05/2010 11:56:35,QJR0688,PC-4835,Disconnect
{O6C1-O6WQ35UQ-7876IGQO},08/03/2010 19:01:28,LCC0819,PC-8192,Connect
{B0Q7-I7WX38MF-6881WQWE},03/19/2010 12:12:54,OBH0499,PC-7989,Connect
{X6Z5-N3CO40JU-3158BOUL},05/04/2011 11:08:55,MLL0598,PC-0189,Disconnect
{I5X5-N0TX32EV-1518BRZI},05/12/2010 11:40:04,DRR0162,PC-5168,Connect
{M9T1-P1HC94EJ-3839NLIU},06/17/2010 15:55:19,GKO0078,PC-4233,Connect
{U4M9-F5VS46XP-0828XNBL},08/11/2010 10:27:40,KMB0922,PC-1725,Disconnect
{T0X0-H8HY41DO-9100HSCH},03/08/2010 18:08:38,MOS0047,PC-9219,Connect
{L1V1-Y6VK23SR-9928AZUD},10/25/2010 09:59:18,OBH0499,PC-7989,Disconnect
{T4V0-T3BO70BB-5483LKUW},01/15/2011 10:24:51,HSB0196,PC-8001,Disconnect
{I0L7-Q2IU27XP-0176NXTC},09/07/2010 16:13:01,CGB0637,PC-8508,Connect
{Y6H7-X8PQ42FV-7028FYIV},07/21/2010 12:51:30,DBB0384,PC-4243,Disconnect
{Q9B7-L3KC57MK-4156HIOM},01/14/2011 12:25:03,BRM0995,PC-0768,Connect
{V4V8-L7UU47MJ-7806NNQN},09/23/2010 15:47:56,MDM0625,PC-4984,Disconnect
{Z2T9-Y8PS12UM-7984GRPJ},11/04/2010 13:20:43,JCG0316,PC-9245,Connect
{U6P8-C5DT88NY-5781DWOG},12/17/2010 21:11:21,HDS0367,PC-9827,Connect
{Y7V9-P0LP95XN-4452DTHY},11/18/2010 12:09:22,RHO0732,PC-6232,Disconnect
{W2N4-R3ZL65PB-2600ORRM},05/19/2010 11:01:59,PSF0133,PC-4925,Connect
{I7D1-Z8RV25ML-8573YKHT},01/04/2010 09:10:54,RSC0089,PC-9929,Connect
{R4B5-H4MD45WX-8558ULDN},10/21/2010 15:24:11,DBB0384,PC-4243,Disconnect
{D0N7-P1MW45ST-6429UPCG},07/01/2010 08:13:59,HPH0075,PC-2417,Disconnect
{P8Q0-Y7SN73OW-4392VWIJ},01/04/2011 08:52:50,VTT0385,PC-5027,Connect
{U8B2-V4VP64PS-8735GMFU},09/10/2010 08:56:26,DPM0423,PC-2567,Connect
{D2Q0-W9JM99AB-1972LCPG},03/10/2010 17:02:29,QRM0739,PC-7343,Disconnect
{M5L4-A4HC97OO-9661KFGI},05/02/2011 05:11:31,BAL0044,PC-9174,Disconnect
{E8T3-Y0MQ33QT-0362XMUL},05/18/2010 10:41:26,MBJ0312,PC-5250,Disconnect
{N2G4-T2SM71SS-1866AHXD},10/20/2010 09:42:04,SGM0021,PC-1528,Connect
{O9R4-H9DM26DM-1264KQQK},11/11/2010 13:06:29,RNP0211,PC-1736,Connect
{H2R2-H0DP53EV-8255EKQN},06/10/2010 00:07:15,HDS0367,PC-4534,Connect
{F4K7-U9RW79RD-1988IRYG},05/05/2011 08:11:52,DBB0384,PC-4243,Connect
{G5H9-H7SR36KU-2246KXGY},02/04/2010 10:19:10,LBH0942,PC-3640,Connect
{P9M3-O4VD14EY-6693GXVH},07/28/2010 11:12:00,OLW0689,PC-1301,Connect
{N1J8-T8CL22EB-9236LDDX},06/16/2010 14:06:29,ZKS0899,PC-8517,Disconnect
{L1S9-X9IF31LO-6208CJBZ},01/16/2011 16:16:57,OBH0499,PC-7989,Disconnect
{I0U0-G5PQ35QY-9154BOAY},08/14/2010 14:21:53,HSB0196,PC-8001,Connect
{E7T2-D3VR63NT-6969VSHT},07/13/2010 11:35:47,OBH0499,PC-7989,Disconnect
{F6M2-N7NY22EB-7279KZHW},10/26/2010 13:57:13,MPM0220,PC-2344,Disconnect
{C6A3-D5ZJ88GN-5299TKJO},01/15/2010 09:44:45,DBB0384,PC-4243,Disconnect
{I9K6-P4YF07AX-2104HZJM},12/30/2010 17:41:35,JNJ0556,PC-0576,Disconnect
{J7J4-Z2EM94OQ-0194WLCC},06/23/2010 13:32:13,ICH0294,PC-8526,Connect
{D5B0-Z6EH36VR-9582GRUE},11/15/2010 14:29:00,MOH0273,PC-6699,Connect
{B0U0-H5MN72WE-3591TRXZ},03/25/2010 12:38:34,HSB0196,PC-8001,Disconnect
{F1M0-I3GF06BA-0955MGGT},07/15/2010 08:53:17,LCB0664,PC-3196,Disconnect
{L0R5-J2YC86ZF-8822CNLZ},02/21/2011 10:15:03,IBB0359,PC-4195,Connect
{I0O3-D7XQ69XW-4317WJZX},06/04/2010 12:46:50,QRM0739,PC-7343,Disconnect
{P0C1-D4IH50RH-0897ISDO},02/06/2010 10:30:48,KKW0879,PC-2531,Connect
{A7P1-T7MF46WZ-2098JQMV},04/22/2010 14:13:28,BJP0134,PC-0898,Connect
{U2R4-U3CK08BH-1144LDLO},08/08/2010 16:53:07,HPH0075,PC-2417,Connect
{Z4N1-E5UR02IU-7818TXGB},03/18/2010 11:58:59,VTT0385,PC-5027,Disconnect
{T5Q1-P2WD57AU-7405FAZO},03/03/2010 16:00:44,AIP0982,PC-3733,Connect
{J8W6-W4QB85EO-4649GWNJ},07/07/2010 16:52:14,OLW0689,PC-1301,Disconnect
{J0D3-D9OX16TF-7030ESSQ},09/08/2010 11:10:59,AJF0370,PC-8651,Connect
{C2I2-Y0HA79UK-0941PNEB},03/28/2011 13:17:53,IIW0249,PC-0843,Connect
{Y3S3-G1GU69MI-7473CKVW},06/04/2010 15:08:14,CLB0774,PC-7029,Disconnect
{Z2T7-I4KA43YT-1358ADMH},10/18/2010 09:27:49,MDM0625,PC-4984,Disconnect
{Z5Z4-D1QP23BZ-1508GGLA},05/13/2011 16:12:20,BJM0111,PC-6866,Disconnect
{O8R5-X7KN41AJ-2243MUDZ},01/22/2011 08:53:27,HPH0075,PC-2417,Disconnect
{F7K1-A3MB71VM-9052PHZV},10/01/2010 15:47:05,AVM0947,PC-0285,Disconnect
{B0H2-L6ZM91HV-2559NJVC},06/13/2010 09:34:40,AJF0370,PC-8651,Disconnect
{E1M7-K9GV29HX-1897IREL},09/28/2010 10:41:25,AIB0948,PC-8245,Disconnect
{R9S5-G4YE92BE-7457RGPF},03/21/2011 09:20:14,LBH0942,PC-3640,Connect
{H0M6-K4HW61TP-4575DVML},01/15/2010 10:33:04,IIW0249,PC-0843,Disconnect
{C8L4-V4YB90FA-8478YMZH},01/26/2011 10:42:03,HCM0267,PC-7651,Connect
{P6C6-E1GM26ZJ-5679SWVR},02/10/2011 15:51:16,LCB0664,PC-3196,Disconnect
{X6A7-H8HL13GL-0866TRMZ},08/11/2010 08:40:37,HPH0075,PC-2417,Connect
{Y4L7-A9RP73IN-7058HQOU},04/18/2011 15:04:27,HSB0196,PC-8001,Connect
{F2S8-C1GD48DS-5243PKAG},02/01/2011 23:25:49,KLH0596,PC-0132,Connect
{N8W9-J4YF38GD-7056DSAB},10/01/2010 22:16:26,BAL0044,PC-2131,Connect
{Q3Z7-L9LQ19MQ-7865YTTC},04/15/2010 17:38:35,WIF0691,PC-6390,Disconnect
{M2D0-X4UQ93PX-7028YZNV},02/11/2010 09:01:34,JDF0593,PC-6301,Connect
{P1O2-S2IA28RX-2788YPIN},01/06/2010 16:42:12,JJM0203,PC-0148,Connect
{I1J6-B4VH58UG-8196PXOB},02/24/2011 09:50:10,VTT0385,PC-5027,Disconnect
{E3B3-A1ZI78ZY-1373IIWS},02/02/2011 15:44:08,DAL0673,PC-9156,Disconnect
{L0G4-S0WE42CS-1772RXAJ},06/24/2010 12:03:48,EIS0041,PC-0174,Connect
{V6W2-B9DV93FN-3378CGUU},09/07/2010 14:16:37,AJF0370,PC-8651,Disconnect
{Y8C5-W8ES76WE-6152LWUQ},07/06/2010 09:23:58,BRM0995,PC-0768,Disconnect
{X1D1-Y4FU00XF-7470HDOV},03/01/2011 13:43:06,HCM0267,PC-7651,Disconnect
{H7Z8-K2SN02JF-6783URYX},03/31/2010 17:15:27,LJT0817,PC-3120,Disconnect
{V4I4-S3BG45NM-2829DAGX},08/02/2010 11:30:02,SAA0999,PC-4559,Connect
{K7B9-V7HA19SZ-8988HJUX},04/22/2010 13:31:17,KKW0879,PC-2531,Disconnect
{N1J8-Y1YZ15MP-2490IIKK},02/22/2011 10:21:56,HWW0436,PC-8391,Disconnect
{P6O3-P2EA40DH-8331KJMG},12/30/2010 14:18:02,VTT0385,PC-5027,Disconnect
{N4H3-E1MN98FW-0331RQQY},10/14/2010 08:14:32,MDM0625,PC-4984,Disconnect
